sim_id,npv_merchant_eur,npv_pay_as_produced_eur,npv_baseload_eur
1368,15270491.82,22867879.12,19835645.26
1369,19688877.44,23692247.3,18354834.72
1370,16434154.41,23815383.5,22369120.55
1371,19968335.91,23411374.17,18531397.39
1372,20674319.14,23734839.77,18481939.21
1373,18085836.67,22709428.44,17531274.61
1374,20753422.36,23307079.85,16802275.97
1375,21227574.2,23660348.61,19107182.13
1376,15722816.2,23848498.66,20606969.29
1377,27692311.13,23823652.45,16497659.86
1378,16964100.82,23353626.63,19189011.06
1379,21109869.47,23741611.78,18322391.09
1380,18250086.12,23442542.95,18809019.32
1381,18632793.06,23838975.18,20297079.84
1382,18931208.06,23865649.21,19031973.61
1383,22286742.8,23889518.91,18311156.83
1384,21498440.37,23726260.66,17754769.64
1385,17092057.54,23645170.88,19699208.43
1386,19406336.1,23777218.27,17935487.94
1387,20494308.92,23687341.95,17966930.8
1388,20451568.04,23655841.81,19052330.63
1389,17273438.08,23215347.03,20633787.41
1390,26748525.91,23551814.65,18352413.09
1391,23083007.15,22854457.09,16736180.54
1392,20077743.62,23171320.38,19256332.3
1393,25524252.38,23789550.85,17798807.68
1394,20458459.46,22994122.08,18779737.51
1395,18085459.85,23174877.62,17618964.0
1396,19274337.61,22920424.41,18032593.95
1397,23133971.97,23206454.83,17060476.1
1398,20370503.45,23341358.48,18852988.83
1399,20185703.88,23493720.47,18326278.72
1400,26203622.52,23920006.86,17115543.45
1401,17463882.35,23287768.39,18760655.49
1402,18923641.08,23420672.42,19607531.17
1403,17188752.01,23685586.73,20956435.36
1404,17202327.45,22829435.71,19470329.66
1405,20545596.71,23148599.68,18342236.15
1406,20451504.74,23454363.66,16516044.32
1407,23078266.41,23304168.2,16982563.61
1408,20024318.78,23683869.28,19581373.75
1409,21781756.36,23700511.24,17902405.28
1410,20820236.3,23184533.76,18214819.85
1411,18808353.35,23430784.42,19809975.83
1412,20959229.35,23290961.68,17479852.34
1413,16403714.75,23841912.41,20379160.95
1414,21228984.24,23545110.79,19988195.17
1415,17070462.55,23278184.66,18699973.38
1416,20411157.63,24005236.95,18707354.59
1417,22623166.66,23384386.42,17859710.5
1418,23455322.42,23839807.19,16731471.92
1419,24952383.05,22725065.14,17473713.18
1420,13885865.62,23737327.19,20828559.37
1421,22049228.93,23274063.7,19190655.58
1422,20056457.76,23164998.29,17920810.0
1423,17103264.64,23064905.77,18714416.47
1424,21839100.23,23639743.07,17934005.37
1425,18002251.5,23242377.69,18482080.61
1426,23735787.08,23080827.74,17806983.11
1427,22848222.62,23394011.87,17597287.3
1428,22982228.61,23274107.25,16855376.31
1429,18074041.6,23871052.55,20191877.04
1430,15376422.2,22819895.07,19706605.9
1431,17608398.55,24169583.36,21044683.87
1432,19559659.34,23280914.09,18206355.76
1433,16461477.86,23508347.51,19821422.56
1434,12784028.47,22866935.27,20747550.28
1435,20647412.24,23818629.33,18790551.64
1436,22012477.82,24051198.31,18734582.73
1437,17586528.95,23493170.04,20133124.57
1438,20762447.22,23114783.77,17415884.74
1439,21075715.3,23596991.27,17158439.42
1440,22307528.39,23587405.72,16723536.14
1441,24672251.7,24222366.63,18872380.53
1442,16484250.15,22994086.57,19120834.55
1443,17672915.72,23764262.82,20387596.87
1444,19147147.48,23156700.07,17672127.23
1445,17100956.34,23751356.07,20164465.37
1446,17940687.12,23935098.62,19864542.59
1447,22578704.5,23345494.22,18098327.02
1448,15944701.58,22793776.81,19249107.23
1449,17615311.32,23553355.81,19280631.05
1450,18414129.88,23956180.21,19610303.13
1451,20446499.7,23935022.18,19203139.18
1452,19435261.54,23568942.37,19509925.54
1453,19186713.07,23760589.45,19665515.53
1454,23263531.23,23059467.32,17196183.83
1455,23159227.88,23194904.59,15431535.5
1456,15656683.68,23751808.38,20277155.19
1457,18897178.44,22666044.45,18433222.48
1458,22334161.67,23427443.26,18586937.76
1459,19773561.9,22427688.49,17892804.4
1460,22477562.79,23428063.7,17148512.52
1461,21632723.85,23514935.42,18858868.85
1462,19633648.79,23067474.73,17487513.21
1463,19251924.81,23054274.13,18206193.68
1464,18126339.79,22885712.98,18435859.74
1465,21623405.94,23792629.92,19452242.89
1466,21853313.47,22939317.01,18271598.63
1467,21376448.02,23996527.31,19770543.72
1468,20293167.66,23696218.43,19737851.11
1469,19922545.75,23725649.18,19508382.93
1470,21873770.13,23329963.96,18009600.31
1471,23019470.44,23361236.83,18002867.94
1472,17362065.03,23548402.28,19770074.78
1473,17032964.99,23387228.59,19616073.57
1474,18317349.17,23454165.36,19344211.27
1475,20991274.54,23538227.11,18502822.28
1476,19416547.89,22952440.09,17939210.78
1477,17607381.43,23255885.36,18935493.99
1478,19401510.34,23747595.55,17877030.58
1479,20321793.03,23199176.53,19589945.89
1480,24047701.5,24158314.25,18540379.71
1481,24516914.58,23690303.21,18666631.3
1482,18779961.26,23664932.78,20112834.11
1483,21751717.92,23535056.12,17937488.06
1484,18324785.89,22814131.24,18713840.0
1485,17104482.61,22897368.37,19238916.46
1486,16194794.44,23795603.81,19736083.59
1487,19200877.93,24329847.76,19409530.42
1488,22121105.85,23009447.7,17342664.62
1489,20526215.0,23243983.78,19054309.25
1490,18176418.92,23666312.93,20206490.41
1491,18432282.38,23747151.7,19229713.86
1492,19665355.36,23371493.72,18515546.61
1493,23421251.41,23608285.21,17093920.85
1494,20184876.18,22999278.21,17778981.03
1495,22392920.57,23128759.65,15848811.05
1496,18083376.82,23572995.26,18493902.57
1497,22028701.91,23095412.22,17977124.87
1498,16424054.62,23191671.13,20412359.98
1499,18741651.88,23281819.11,19594009.51
1500,20444127.32,22964025.99,16738873.45
1501,18119316.26,24088473.38,20037827.19
1502,17600768.81,23142819.36,19968729.74
1503,26092319.63,23725304.15,18696432.55
1504,26109565.72,23296099.83,16604147.79
1505,20550627.19,23427370.13,19567549.51
1506,19417761.91,23367968.37,18950297.27
1507,21789093.57,23852845.85,18711813.95
1508,20071016.95,23708268.21,19254858.73
1509,14496351.43,22807187.47,20203439.95
1510,16903874.18,22726766.88,19044214.32
1511,20193280.94,23255618.09,18046640.39
1512,24104852.92,23902531.46,17532826.18
1513,21042568.2,23317494.69,18307083.98
1514,18965164.29,23267993.09,19044047.34
1515,22198575.08,23218304.3,18240360.39
1516,24448008.44,23127409.84,16307969.26
1517,17156891.93,23577319.38,19494615.87
1518,18441022.6,22375163.05,17059954.6
1519,21930602.5,23233144.35,17755743.93
1520,16910062.09,23292991.97,18278754.73
1521,20680074.3,23510015.14,17905103.28
1522,18251674.16,24376214.05,20234500.41
1523,18104391.12,23601654.07,19376678.84
1524,22246765.11,23739549.43,18613973.43
1525,19019391.78,23237546.03,19672660.19
1526,20421325.79,22984285.25,18068282.97
1527,21705589.25,23483974.56,18452570.66
1528,21922723.72,23809297.08,19595184.7
1529,22604494.87,24064990.93,19784090.99
1530,19130612.61,23406285.07,19270564.11
1531,18664655.2,23251172.91,19892072.69
1532,20453828.86,23689872.9,18588922.33
1533,21401063.01,23489895.49,19543585.63
1534,17748761.59,22769391.6,18349394.23
1535,18433585.97,23596898.06,19598288.39
1536,23367298.89,22676956.49,16379628.76
1537,19601859.47,23702685.38,18436939.71
1538,20237284.82,23420448.78,19344774.01
1539,20796679.34,23266727.59,19313770.55
1540,15452416.38,23696017.36,19272972.86
1541,21742047.9,23339299.12,17783763.79
1542,19711402.92,23531034.5,18912923.94
1543,17000825.28,23697565.52,19829449.75
1544,24574942.45,23237182.03,16338874.41
1545,16819931.96,23462461.09,18692020.5
1546,22432588.68,23237618.04,17278002.3
1547,20704706.16,22915949.46,17661563.46
1548,24368364.97,23529673.65,17540181.1
1549,14213911.8,23277242.98,20289709.15
1550,19134988.06,22737420.27,18583086.2
1551,24348497.44,23747535.83,17004680.06
1552,20746401.11,23468208.71,19293737.15
1553,18874759.71,23927354.27,17676936.02
1554,19020456.68,24056258.59,19338363.69
1555,21991549.32,22972469.31,17937515.33
1556,21049913.85,23290284.85,18546534.21
1557,18007878.51,23005225.11,18646805.67
1558,18577571.57,22800359.73,17879853.49
1559,20836027.07,23183638.18,17362686.46
1560,20975004.75,22652504.55,17463795.17
1561,13618592.15,23760435.8,20848143.27
1562,22412222.74,23548075.01,17816092.53
1563,17904486.16,23393799.09,18698120.26
1564,17366253.55,23384719.38,18789962.86
1565,20852387.43,23326836.74,18354571.03
1566,19528714.76,23598078.2,19666877.27
1567,19930483.45,23643190.81,18256785.39
1568,22017763.16,22974289.65,18356002.86
1569,17491391.69,22976925.97,19261280.35
1570,19510875.06,23486464.74,19200707.02
1571,18876862.71,23018373.37,18127413.83
1572,19162707.48,23099117.68,18717929.69
1573,20131630.92,23372320.36,18449994.98
1574,12371708.55,23222348.94,20666734.72
1575,13278903.8,23067027.42,19989060.15
1576,17811802.0,22923309.26,18152883.24
1577,15941321.75,22231776.44,19772919.73
1578,18062801.16,23155214.44,18585989.24
1579,28262335.83,23520590.98,16635847.13
1580,16726549.09,23064243.47,19530236.74
1581,19317138.35,23123621.81,17442328.04
1582,18674342.24,24218199.33,20514932.59
1583,19611370.33,23131246.98,19269382.08
1584,20217188.72,23624027.77,19899601.01
1585,20646787.47,24342770.93,18721105.16
1586,19992651.91,23403049.1,19514515.28
1587,17425291.37,23166581.83,19854149.08
1588,22870922.84,23635181.43,19361593.6
1589,23303233.61,23055239.0,18402691.38
1590,19197565.16,23082970.56,19625457.33
1591,21069369.73,23300704.28,18871120.27
1592,19468858.91,22740588.01,18373287.78
1593,20111131.28,24183801.44,19214120.8
1594,18767224.07,23398619.88,18819227.5
1595,20817015.73,23310831.99,18768769.21
1596,20114416.46,24008021.76,19843940.67
1597,22549253.14,23560449.08,18104479.14
1598,15812680.71,22753752.16,18994392.04
1599,16198677.61,22803841.88,18902911.58
1600,16690329.25,22768419.1,18084924.96
1601,18202879.49,23295404.04,20311335.34
1602,22295648.0,23585631.77,18798168.86
1603,20094416.99,23835956.88,18348329.74
1604,23567863.47,23949292.89,19426175.95
1605,22723870.06,24007176.26,18183405.02
1606,24227254.31,23618356.27,17548710.53
1607,19882495.18,22662145.67,18140588.89
1608,18589100.64,23383592.01,18695335.38
1609,23552586.5,23804801.12,17796633.74
1610,16931622.29,22865387.39,18164896.66
1611,21819474.21,23494665.07,17473633.69
1612,14651503.98,22601047.85,18953765.72
1613,20095635.94,23173255.58,17038948.18
1614,19507349.99,23012489.61,16580574.09
1615,20981133.4,23084670.13,19328824.79
1616,17699468.32,23204507.35,20262952.57
1617,23483157.25,23937987.34,18209814.99
1618,15902957.72,22762389.31,19211480.63
1619,23210248.17,23589885.02,17119037.93
1620,23854132.38,24188117.01,17483804.89
1621,21785295.54,23436111.9,18080350.55
1622,20564141.0,23987974.62,18893342.22
1623,19821547.49,23014867.84,18086589.82
1624,21115608.35,23411050.02,18555259.87
1625,26230290.34,23657317.51,15979234.06
1626,20108640.98,23152293.59,18910462.94
1627,21973916.42,22903121.88,17020784.85
1628,18553957.48,23457464.72,20390706.74
1629,19516273.75,23858350.0,19473878.75
1630,17722722.95,23662373.84,20307455.67
1631,19018290.98,23714592.1,19113778.34
1632,17835271.25,23591131.72,19233495.66
1633,19950713.94,23601306.94,19487705.98
1634,22383347.93,23338313.97,20154369.76
1635,24060394.2,23721509.87,17618097.42
1636,18239081.93,23125987.5,19520276.59
1637,18661401.07,23223126.38,17722572.78
1638,19588558.66,23600745.29,20055279.11
1639,19745862.64,24474897.32,20585580.67
1640,16747277.78,22938469.36,19317837.52
1641,20412884.12,23528815.26,18339191.47
1642,16593066.28,23273016.82,19122651.69
1643,19988318.65,23300947.76,18482692.37
1644,21574029.19,23935919.03,18446123.07
1645,20769662.87,23683130.51,20119657.23
1646,17722941.07,22921643.15,18854445.92
1647,22662951.56,23646987.45,19303202.66
1648,16925725.82,24061458.04,19169727.01
1649,19652416.82,23212300.17,17954257.58
1650,19818840.9,23276340.43,19625820.99
1651,20326415.98,23267262.68,19686911.3
1652,20305322.35,23445002.45,18217045.26
1653,25772192.16,23549662.63,17948543.03
1654,17817781.44,23313188.7,19790584.83
1655,23846434.04,23154599.17,16903482.94
1656,23776618.15,23973176.53,17206000.3
1657,14693883.18,22782279.19,20739052.78
1658,18613128.65,23406908.74,18267358.44
1659,16002488.72,23595522.38,20795177.91
1660,16711240.12,23481397.07,19615319.97
1661,19272360.45,23225777.07,19227787.68
1662,17861708.19,23257634.15,20773654.96
1663,16173233.56,22664546.35,19160098.92
1664,20563456.06,23995290.73,19843129.85
1665,22618090.66,23845965.47,18882179.66
1666,19383446.64,23106293.93,18556419.59
1667,22804568.31,23731165.95,19589507.2
1668,19571139.0,23293615.26,18016221.11
1669,22439899.51,22875897.39,15396311.22
1670,22498975.64,22904110.28,18064985.36
1671,19315255.77,23654759.97,19593093.37
1672,19535390.05,22599230.99,18294494.8
1673,18504760.52,23490468.2,19620824.03
1674,22753168.88,23216878.59,17652810.37
1675,18781230.99,23141391.27,18632447.94
1676,21662248.38,23058024.76,17213548.66
1677,22197883.19,23176292.1,18082798.07
1678,19345831.89,23700809.64,18818305.53
1679,17978213.51,23923301.94,19606245.75
1680,19638801.4,23627646.23,18266480.76
1681,19588570.28,23170384.04,18096708.99
1682,17951030.01,23345304.41,19821588.66
1683,19256391.67,23155647.17,18400986.3
1684,23026040.31,22870563.64,18068100.74
1685,20648275.26,22777182.1,18263202.79
1686,21866603.09,23381539.68,18388949.82
1687,20623509.56,23077924.97,18214202.05
1688,16231840.81,22909728.23,19655874.65
1689,17556081.06,22881372.7,17817497.99
1690,17413452.36,23275051.26,18508572.12
1691,22285809.29,23319965.8,16824312.49
1692,18744232.8,23073140.44,20420932.5
1693,24926578.45,24046906.85,17913188.78
1694,20079809.56,23687596.84,18030483.76
1695,21029818.44,23678068.45,19286054.14
1696,20676699.79,22946169.27,17339298.07
1697,21804237.29,23296469.52,17877533.85
1698,24028512.4,23354585.99,18454162.38
1699,24070281.37,23111110.54,16332395.31
1700,14211745.82,22904859.66,19898990.18
1701,25675690.68,23734751.11,17255896.15
1702,14489912.08,23556294.28,20714896.03
1703,21824223.84,23508486.74,19051405.33
1704,19445743.16,23502795.58,17798544.03
1705,23379358.04,22838918.49,15565099.33
1706,20045099.45,23086735.67,18434232.8
1707,19632920.57,23070759.5,18994418.76
1708,19057129.41,23057437.99,18330069.23
1709,19877673.29,23358810.72,18177390.22
1710,21647386.49,23240197.13,18539279.49
1711,21370779.76,22560339.35,16911461.8
1712,19058768.83,23287398.84,17952909.42
1713,20192200.94,23377858.31,18440717.16
1714,22420150.37,23532999.32,18575335.96
1715,19825713.44,22791694.33,17891436.38
1716,22092274.36,23472953.58,18653760.7
1717,18246085.87,24389927.32,20994558.06
1718,20225920.98,23867463.27,19036379.81
1719,14897671.12,22766716.37,19804171.21
1720,19767596.01,23700842.12,19969717.58
1721,19191694.67,23525036.91,19746722.92
1722,16312390.24,23589324.91,20497215.49
1723,20738347.87,23430169.41,16928344.84
1724,18497540.33,22455801.56,18224735.57
1725,18044714.29,23407953.26,19081586.0
1726,18782515.79,22958426.09,19140099.04
1727,20565276.95,23736147.72,18937610.86
1728,17711838.31,23696615.91,19556825.06
1729,21965320.41,23493569.75,17929350.15
1730,21796507.66,23562861.39,18783603.29
1731,17788693.85,23489067.34,20118603.83
1732,23138596.19,23237128.34,17145164.55
1733,18881139.87,22936761.92,17478913.49
1734,17650544.33,23073069.41,20157646.19
1735,22058178.92,23248329.24,17595529.73
1736,21190784.55,23049091.31,17855875.65
1737,21251100.65,23501358.32,17195224.31
1738,23148917.21,23916145.66,19268212.53
1739,17662984.35,23457227.69,18937671.73
1740,18254750.38,24038423.71,19501837.64
1741,20090404.58,23891681.96,18566846.28
1742,21704144.47,23644817.4,18445861.33
1743,20433503.42,23519540.79,19078059.09
1744,16259116.12,23559478.95,20147363.58
1745,19856086.03,23649952.77,19156394.21
1746,20365026.48,23503422.66,17345044.95
1747,23011549.35,23045126.04,16757660.33
1748,17309097.69,24005354.62,18932696.61
1749,23603071.07,24560128.31,18527122.22
1750,20879186.29,22576588.38,18536095.17
1751,22755094.64,23762989.06,19064140.88
1752,17293410.17,23619527.55,19897776.56
1753,19416173.13,23491113.32,19546098.11
1754,13661999.2,22713529.3,20256439.32
1755,20062145.9,24049067.82,20444346.47
1756,17863149.26,23377944.95,18297934.69
1757,20517465.79,23525464.58,18719779.78
1758,16910471.4,23432970.0,20047758.67
1759,25432715.84,23705043.98,16171107.41
1760,17664170.35,22467116.15,18953736.31
1761,20173411.92,23803940.99,19277900.02
1762,15607593.34,23029880.86,20509029.69
1763,25379582.68,24534076.7,18007371.52
1764,20259695.72,23210245.47,19089496.45
1765,12431191.51,22714708.32,21454010.09
1766,25801052.37,23401609.49,18152886.83
1767,15009999.53,23825926.83,21393603.32
1768,15504599.82,23726864.16,20757909.07
1769,14970812.02,24150687.09,21419229.55
1770,20371433.09,22874278.46,18803292.7
1771,23819165.22,23626638.97,16701918.74
1772,23188339.61,23540389.86,18479535.06
1773,17248538.19,23558728.13,18841237.46
1774,17701407.7,23298100.94,17564226.57
1775,17921008.08,23874359.42,20875882.12
1776,18367385.7,22983817.77,20448283.14
1777,22749066.12,23743696.7,18024335.16
1778,25497535.45,23058845.62,16821612.16
1779,18821232.51,23655019.91,18338148.41
1780,22193367.39,23200772.99,18557467.92
1781,18627374.27,23776710.56,17964396.46
1782,21302760.84,23480194.28,17948562.85
1783,19982451.06,23190558.07,19224013.56
1784,17622177.18,23816647.44,19173132.82
1785,19844690.94,22591153.53,17261131.0
1786,21779588.26,23652803.89,20085998.35
1787,20218767.46,22254440.96,16848059.62
1788,24285419.35,23057127.6,17197124.96
1789,20328896.05,23349208.75,17635786.8
1790,19508619.58,22939181.69,19348255.36
1791,18989008.98,23179342.87,18216420.59
1792,15887877.68,23150852.61,19246320.97
1793,16134352.97,23119594.3,19350889.49
1794,21580324.24,23277415.87,17323417.35
1795,21120847.39,23552061.86,17405526.69
1796,19466056.04,22372638.23,19196592.67
1797,22019413.48,23646255.68,17080876.02
1798,19899177.72,23103710.38,18369810.74
1799,21161525.83,24105998.25,19750117.77
1800,20045392.6,24260614.65,19943049.04
1801,24823348.22,23581826.85,17219747.4
1802,17582992.23,23493509.46,19063183.19
1803,21021825.46,24011715.67,17915343.35
1804,20094411.1,23343703.5,18099314.71
1805,21663227.13,23582463.35,18970365.79
1806,20266199.78,23333698.08,17908333.19
1807,20861216.46,22974103.06,18643564.0
1808,24168089.75,22993886.75,14853810.6
1809,18304257.5,23898917.69,19801211.92
1810,21977254.69,23062337.14,18708360.84
1811,19780004.12,23190530.07,17574109.69
1812,23123235.73,23001207.82,16421005.01
1813,19913295.89,22932022.92,17830481.68
1814,24806890.56,23716409.08,18093544.09
1815,16990578.75,23729871.9,19942861.42
1816,15079867.93,23427634.88,20128808.57
1817,22504767.94,23645057.4,16190257.8
1818,23361115.94,23568283.75,15470659.69
1819,24164218.41,24087940.29,18532279.22
1820,22176949.5,23695993.72,17841997.7
1821,23135941.79,23802752.27,18031267.0
1822,17033498.13,23935322.94,20594690.99
1823,22188645.97,23590139.2,18399400.26
1824,13745303.88,22479371.0,20096752.08
1825,22543579.67,23940433.22,19072333.95
1826,22334770.88,23419481.33,17605065.16
1827,24271176.88,24114586.97,19139282.49
1828,17227066.53,23611200.23,19784889.73
1829,19102278.92,23245379.3,19429001.91
1830,25059477.67,24129172.85,19537714.57
1831,16018247.66,22908674.48,19248195.99
1832,24990981.42,23746345.64,19001087.58
1833,20853468.5,23178483.63,18598763.06
1834,15834906.47,23309692.46,20421908.59
1835,19799947.07,23442663.69,18592480.46
1836,15063105.01,23037233.97,18968370.74
1837,21801495.01,23405318.15,17510306.94
1838,20372298.23,23502869.93,18448058.25
1839,13865929.52,23301752.63,21116497.49
1840,17994840.89,23035438.86,17964601.69
1841,19306852.22,23478553.71,19435769.03
1842,18325147.4,23717827.67,20089103.69
1843,17035965.36,23096947.27,18756905.52
1844,19049626.64,22437761.58,17171632.48
1845,22947625.6,23534317.05,17407101.57
1846,19652881.3,22212992.83,17136471.72
1847,19633914.45,22918204.94,16896508.98
1848,21991145.94,23034804.78,18162978.92
1849,21437602.04,23360799.85,18669183.38
1850,20692408.6,23184088.12,18389520.87
1851,18375021.55,22385581.91,17356453.63
1852,19208859.35,22842048.33,17754741.0
1853,21800916.62,23471811.61,18514697.1
1854,17287088.81,24043625.7,21182892.47
1855,19608837.91,23603302.29,19666252.87
1856,21059279.58,23629219.82,17879705.56
1857,21186198.74,22209679.1,16826066.26
1858,15053481.2,23266194.89,19260336.01
1859,22147890.22,22970502.81,17901131.98
1860,23360842.37,23361086.64,16479159.5
1861,20931253.37,24017806.76,18021415.69
1862,22345394.99,23277233.45,16670043.22
1863,20418508.58,23123098.35,18679832.26
1864,15089466.8,23149677.94,20059118.33
1865,20412083.21,23736956.01,18233484.19
1866,19483304.27,24097114.99,19796857.16
1867,25797061.03,23428519.05,17312405.85
1868,16581737.17,23960393.91,20082192.45
1869,15117723.81,23108527.77,18986665.27
1870,20936715.93,24190232.54,18421510.0
1871,19455085.32,23885425.63,19833933.85
1872,20042104.4,24362075.87,18313919.61
1873,17029963.46,23466055.11,19961898.27
1874,18122507.43,23274249.44,19890233.63
1875,19070612.51,23795183.2,17962151.31
1876,19921077.81,24063196.15,19467689.55
1877,19438183.81,23616768.8,18109964.67
1878,16868771.24,23226349.49,19334935.84
1879,16926324.81,23637668.03,20277151.86
1880,24004721.51,24481572.28,19416509.75
1881,15127854.99,23959502.11,20896546.34
1882,21480589.33,23100245.24,17429873.69
1883,16895640.01,23479556.98,20147293.73
1884,18136628.06,23405495.48,18266233.58
1885,18853939.56,23709166.68,19825619.04
1886,19916452.31,23149823.98,18458138.35
1887,22818075.04,23568346.61,18280894.55
1888,13518686.05,23021995.16,19655180.8
1889,26360067.21,23748359.89,16885922.87
1890,16065802.52,23888993.23,20262825.62
1891,15582439.19,23628834.9,19783019.68
1892,19831879.15,24168256.57,19972764.32
1893,18494380.6,23216518.38,19692702.54
1894,14703824.02,22997335.08,19797024.85
1895,20253860.48,23261853.69,18293816.53
1896,24857708.63,23686066.01,18412426.4
1897,22016690.14,22484841.27,16703307.84
1898,16380893.71,24359935.96,20623216.12
1899,22071873.79,23157603.54,15875995.2
1900,16490682.47,23219533.05,18752565.59
1901,19987493.42,23859034.17,18480906.48
1902,20819735.94,23346539.85,19303970.97
1903,22457966.56,23920335.8,18132195.24
1904,22439484.5,23827583.78,18389801.78
1905,23129890.72,22658206.02,17593790.64
1906,19414714.87,22935544.62,19384024.57
1907,19025650.01,23225047.64,18776443.96
1908,16258632.01,23322994.1,19831719.56
1909,20471075.63,24294784.16,20164160.57
1910,19047458.19,23263818.32,18801092.25
1911,24305065.93,24049110.62,18479823.47
1912,14113835.0,23337438.26,19711314.01
1913,17163567.15,22747689.61,18670721.07
1914,21821939.83,23108963.27,17178415.55
1915,22059917.25,23158501.54,19042704.33
1916,19945642.9,23980983.32,19118040.9
1917,19123510.69,23330735.08,19395017.06
1918,15396476.19,23120068.65,19228440.8
1919,19020413.53,22025930.3,18402362.15
1920,17584831.8,23983454.78,19950045.85
1921,20351332.59,23987443.12,19679895.61
1922,19076329.89,23307516.68,18745865.01
1923,16656904.47,23603799.3,19036326.95
1924,16863161.56,23122648.17,19602404.18
1925,24229901.09,23581455.24,19181995.34
1926,20731993.61,23614416.07,19798893.44
1927,23749392.73,23934121.64,17364326.29
1928,24082526.92,23516398.87,16990630.13
1929,21218189.54,23383277.35,18232072.71
1930,16290109.46,23987353.58,19427114.53
1931,22803853.62,23566620.91,16906339.03
1932,24252932.64,23559999.03,17961400.48
1933,19070989.82,23697555.38,19166944.54
1934,22830471.12,22532490.82,14728726.83
1935,12036130.13,22880594.03,20974957.64
1936,20800568.39,24156821.74,19724326.07
1937,15868179.92,22709819.13,19200612.98
1938,24954653.2,23314852.2,17414767.65
1939,17235954.42,24186311.45,20686187.66
1940,18445423.43,23518270.19,19088505.37
1941,20861606.96,23301918.86,18655784.75
1942,20465477.65,23324461.95,18399826.46
1943,19859823.27,22696956.91,18775597.9
1944,22626874.42,23133421.1,17980831.29
1945,23853680.52,23021632.44,16736329.64
1946,18607252.98,23239610.95,17949766.62
1947,24194598.91,24198045.76,19014581.3
1948,21070625.17,22864206.19,18106480.51
1949,18550362.34,24290973.95,18462607.0
1950,21809173.13,23731984.3,19965100.77
1951,22148829.73,23476466.52,17688393.37
1952,23694307.05,23194743.97,16640377.66
1953,20072181.86,23835003.7,18626650.42
1954,20377478.28,23671371.29,18632666.22
1955,19627260.65,23079695.07,18571459.03
1956,18313856.59,23815265.92,19209828.43
1957,15115691.15,23577854.73,20755767.71
1958,16614612.35,23867160.02,19144207.12
1959,22735954.3,22882635.99,16011076.46
1960,17326417.38,23410190.1,18182686.01
1961,22434982.94,24285190.12,18705578.6
1962,22497631.64,23399322.3,17122945.0
1963,24148267.86,24016703.45,16791830.52
1964,17191515.92,23407350.07,19440209.11
1965,15281180.32,23404830.61,19467989.8
1966,19476404.01,23431719.29,19943855.6
1967,20011953.19,22735827.34,17149145.4
1968,18982962.75,23954254.45,19178103.96
1969,21205283.24,24286649.2,18748866.52
1970,24084578.62,23323343.15,17094335.11
1971,19562701.19,23406007.98,18617712.45
1972,14687531.59,22664730.1,18597948.02
1973,22024412.65,23516834.39,19520125.93
1974,20031704.92,24027646.31,18289345.04
1975,21177843.58,24367323.14,19315802.67
1976,16577568.56,23653537.71,20016571.46
1977,19549188.8,23887575.9,18956601.01
1978,17745691.58,22840374.94,18781964.99
1979,19114310.79,23951280.23,20218542.46
1980,18434870.43,23209597.61,18712605.92
1981,20358134.46,22829869.05,17624213.29
1982,18532456.45,23914282.42,19439654.46
1983,20579258.33,23562566.13,18312130.91
1984,19039770.89,24382026.5,18788503.25
1985,19880345.19,23655798.7,18466320.19
1986,18773427.91,23601871.73,19200045.98
1987,18944263.38,23544164.95,19010358.87
1988,25178244.31,24026763.94,16391135.12
1989,20916926.93,23325081.31,17849739.28
1990,22893808.12,23451836.59,18390405.88
1991,26296332.84,23162864.08,16540187.1
1992,22959943.11,23255302.66,17668497.39
1993,13948634.0,23721516.49,20949448.65
1994,20328584.67,23134349.73,18234265.91
1995,24053547.78,24833257.35,19601536.76
1996,20865031.25,23684245.37,19827412.89
1997,21474681.05,23862107.78,19880307.97
1998,19776831.72,23819604.7,19300379.53
1999,27090586.05,24196897.28,19430694.49
2000,25714637.24,23852213.91,17212741.8
